,edit_count,sentiment,neg_sentiment
2017-08-09,3.933333333333333,-0.2851787057290317,0.5297751322751323
2017-08-10,3.933333333333333,-0.2885533508429767,0.5297751322751323
2017-08-11,3.8,-0.31310345975258363,0.5431084656084657
2017-08-12,3.8333333333333335,-0.3164915028648086,0.5453306878306878
2017-08-13,4.066666666666666,-0.31288313275370644,0.5596164021164022
2017-08-14,3.9,-0.3193882144073015,0.5462830687830689
2017-08-15,3.8666666666666667,-0.34559235737516136,0.5462830687830689
2017-08-16,3.7,-0.31575608705165525,0.5286904761904762
2017-08-17,3.533333333333333,-0.3129938548826982,0.5268386243386244
2017-08-18,3.4,-0.28091435839969014,0.493505291005291
2017-08-19,3.3666666666666667,-0.28715334677270477,0.4990608465608466
2017-08-20,3.2333333333333334,-0.30775726654699864,0.5115608465608467
2017-08-21,3.3,-0.30721670308283394,0.5282275132275133
2017-08-22,3.2666666666666666,-0.3049083106527253,0.5274338624338625
2017-08-23,3.433333333333333,-0.3187587736570646,0.5345767195767196
2017-08-24,3.7333333333333334,-0.30457870607811305,0.5279100529100529
2017-08-25,3.9,-0.3261126737320234,0.5545767195767196
2017-08-26,4.0,-0.33972807929156323,0.5767989417989418
2017-08-27,4.2,-0.3420718243245095,0.5934656084656085
2017-08-28,4.2,-0.3511777872367511,0.6001322751322752
2017-08-29,4.2,-0.3511777872367511,0.6001322751322751
2017-08-30,4.333333333333333,-0.339592668863516,0.5934656084656085
2017-08-31,4.366666666666666,-0.3099268995911356,0.579021164021164
2017-09-01,3.8666666666666667,-0.3059905120257348,0.5612433862433862
2017-09-02,3.7333333333333334,-0.3211529450142195,0.567910052910053
2017-09-03,3.533333333333333,-0.307696687829873,0.5456878306878307
2017-09-04,3.3,-0.31922565763431887,0.5530952380952381
2017-09-05,3.2666666666666666,-0.3441630210999459,0.5530952380952381
2017-09-06,3.3333333333333335,-0.3440636032015558,0.5530952380952381
2017-09-07,3.2666666666666666,-0.3457371685098088,0.5530952380952381
2017-09-08,3.7,-0.341802333032801,0.5489285714285714
2017-09-09,3.6333333333333333,-0.3568375247078282,0.5572619047619047
2017-09-10,3.6333333333333333,-0.3431489127235753,0.5572619047619047
2017-09-11,3.533333333333333,-0.3220244888488263,0.5461507936507937
2017-09-12,3.3,-0.32563285895992844,0.5318650793650794
2017-09-13,3.6333333333333333,-0.338425385244782,0.5551984126984127
2017-09-14,3.8333333333333335,-0.359943069307104,0.5829761904761904
2017-09-15,3.8333333333333335,-0.37233145464270834,0.5913095238095238
2017-09-16,3.7666666666666666,-0.3749338306865049,0.5913095238095238
2017-09-17,3.933333333333333,-0.4069518516342791,0.6246428571428572
2017-09-18,4.1,-0.4184043170559028,0.6315873015873016
2017-09-19,4.066666666666666,-0.41452176371027555,0.6288095238095238
2017-09-20,4.0,-0.4150623271744403,0.6121428571428571
2017-09-21,3.8,-0.39357297055068474,0.5843650793650794
2017-09-22,3.7,-0.3796274162828922,0.5772222222222222
2017-09-23,3.533333333333333,-0.39377497827013336,0.5838888888888889
2017-09-24,3.5,-0.3748811591168245,0.573888888888889
2017-09-25,3.533333333333333,-0.38182865912715597,0.5766666666666667
2017-09-26,3.3333333333333335,-0.3794849140942097,0.56
2017-09-27,3.3,-0.3926198774079482,0.5666666666666667
2017-09-28,3.6333333333333333,-0.41261933758854863,0.5933333333333334
2017-09-29,3.6333333333333333,-0.3997255440056324,0.5866666666666666
2017-09-30,3.433333333333333,-0.42166832077834343,0.5811111111111111
2017-10-01,3.533333333333333,-0.41597522551814714,0.5922222222222223
2017-10-02,3.5,-0.3827347621818384,0.558888888888889
2017-10-03,4.033333333333333,-0.3961363165825605,0.5818055555555557
2017-10-04,4.3,-0.38366536411146324,0.575138888888889
2017-10-05,4.466666666666667,-0.37887025785942874,0.5884722222222223
2017-10-06,4.5,-0.3465241128785743,0.5718055555555556
2017-10-07,5.133333333333334,-0.33894546772870754,0.5684722222222223
2017-10-08,5.066666666666666,-0.3340283709563433,0.5654960317460318
2017-10-09,5.566666666666666,-0.3149874694941063,0.5556921101774043
2017-10-10,6.133333333333334,-0.3119935369069772,0.5464328509181452
2017-10-11,6.966666666666667,-0.32793259671322567,0.5555598350451291
2017-10-12,7.5,-0.34439512330782474,0.5805598350451291
2017-10-13,7.566666666666666,-0.33891326482254996,0.5766709461562403
2017-10-14,7.866666666666666,-0.3169559285557144,0.564448723934018
2017-10-15,8.1,-0.3198290861978188,0.5659638754491696
2017-10-16,8.333333333333334,-0.32561026520206415,0.5715194310047252
2017-10-17,8.566666666666666,-0.29530626008915123,0.5548527643380585
2017-10-18,8.7,-0.29033288561642717,0.5506860976713919
2017-10-19,9.0,-0.29364812443660904,0.5506860976713918
2017-10-20,9.1,-0.2873004748093474,0.5617972087825029
2017-10-21,9.233333333333333,-0.27473380850428225,0.5701305421158362
2017-10-22,9.233333333333333,-0.29073138025079054,0.5784638754491696
2017-10-23,9.433333333333334,-0.2570124979935024,0.5602820572673514
2017-10-24,9.433333333333334,-0.28736175607859427,0.5769487239340181
2017-10-25,9.333333333333334,-0.30007924299656685,0.5852820572673514
2017-10-26,9.366666666666667,-0.3315779612582856,0.6186153906006847
2017-10-27,9.266666666666667,-0.3315470353883439,0.6186153906006847
2017-10-28,8.933333333333334,-0.3115475752077434,0.5919487239340181
2017-10-29,8.766666666666667,-0.3034672075631155,0.5719487239340181
2017-10-30,8.766666666666667,-0.3034672075631155,0.5719487239340181
2017-10-31,8.666666666666666,-0.30916030282331175,0.5608376128229069
2017-11-01,8.733333333333333,-0.3423915135319299,0.5941709461562402
2017-11-02,8.3,-0.36212707662303584,0.6045876128229071
2017-11-03,8.1,-0.36142585857430437,0.6029209461562404
2017-11-04,7.933333333333334,-0.36622096482633887,0.589587612822907
2017-11-05,7.866666666666666,-0.3903682111076448,0.6062542794895737
2017-11-06,7.2,-0.3647247928750449,0.5762542794895736
2017-11-07,6.8,-0.3490577163952239,0.5667304699657641
2017-11-08,6.233333333333333,-0.3349960945703236,0.5432010582010582
2017-11-09,5.7,-0.3546084845940143,0.5524603174603174
2017-11-10,4.766666666666667,-0.34657634119418534,0.5322222222222223
2017-11-11,4.466666666666667,-0.3442785416743456,0.5310317460317461
2017-11-12,4.1,-0.3695298754209908,0.5449206349206349
2017-11-13,3.8,-0.3817951457733544,0.5515873015873016
2017-11-14,3.433333333333333,-0.37693071715200444,0.5334054834054833
2017-11-15,3.1333333333333333,-0.3666414898517844,0.5111832611832612
2017-11-16,2.7333333333333334,-0.36492747401692305,0.4945165945165945
2017-11-17,2.3333333333333335,-0.3480850910362055,0.46951659451659455
2017-11-18,1.9333333333333333,-0.33402427188718814,0.44729437229437236
2017-11-19,1.8333333333333333,-0.34037192151444984,0.43618326118326123
2017-11-20,1.8,-0.34278878373071053,0.43896103896103894
2017-11-21,1.6666666666666667,-0.32636358243390423,0.413961038961039
2017-11-22,1.3666666666666667,-0.36011571037390877,0.43214285714285716
2017-11-23,1.2666666666666666,-0.35182269163548,0.43214285714285716
2017-11-24,1.2333333333333334,-0.3185422991476362,0.39880952380952384
2017-11-25,1.3,-0.29707888842575136,0.38769841269841276
2017-11-26,1.5,-0.2792456947148792,0.3781746031746032
2017-11-27,1.5666666666666667,-0.2843149455766829,0.3948412698412699
2017-11-28,1.6666666666666667,-0.2715454564208076,0.405952380952381
2017-11-29,1.9333333333333333,-0.2572574372802462,0.41428571428571437
2017-11-30,2.1333333333333333,-0.2684394229499121,0.43650793650793657
2017-12-01,2.1,-0.20321388334508927,0.40317460317460324
2017-12-02,2.0,-0.1700767658532612,0.3698412698412699
2017-12-03,3.2666666666666666,-0.15489378973605142,0.36230158730158735
2017-12-04,5.233333333333333,-0.1705479365083714,0.38659537261232185
2017-12-05,6.966666666666667,-0.1518636187297134,0.37301512569874157
2017-12-06,7.566666666666666,-0.1709163654009309,0.39894105162466753
2017-12-07,7.8,-0.17285994891147102,0.40079290347651936
2017-12-08,8.1,-0.18373756125501192,0.42301512569874156
2017-12-09,8.166666666666666,-0.1691336995853126,0.4146817923654082
2017-12-10,8.366666666666667,-0.19007547992730867,0.44245957014318604
2017-12-11,8.366666666666667,-0.20046792298250699,0.44722147490509073
2017-12-12,8.4,-0.16538016666663988,0.430554808238424
2017-12-13,8.266666666666667,-0.15768660276823543,0.4249992526828686
2017-12-14,8.466666666666667,-0.1798798975318005,0.4527770304606463
2017-12-15,8.533333333333333,-0.21309776872091793,0.48611036379397965
2017-12-16,8.933333333333334,-0.21382157209542033,0.5027770304606463
2017-12-17,9.766666666666667,-0.2397878166340454,0.5321103637939797
2017-12-18,9.766666666666667,-0.23978781663404541,0.5321103637939797
2017-12-19,9.833333333333334,-0.272747640441126,0.5654436971273129
2017-12-20,9.833333333333334,-0.27543085942361056,0.565443697127313
2017-12-21,9.866666666666667,-0.2421255561678936,0.565443697127313
2017-12-22,9.966666666666667,-0.22713102648350897,0.5587770304606463
2017-12-23,9.933333333333334,-0.20243463863624436,0.525443697127313
2017-12-24,10.2,-0.22733871588799656,0.5546103637939797
2017-12-25,10.133333333333333,-0.25033608989278444,0.5657214749050908
2017-12-26,10.2,-0.26061789654087736,0.5715415807251965
2017-12-27,10.3,-0.2643893401065639,0.5748749140585299
2017-12-28,10.4,-0.2978347705707787,0.5915415807251966
2017-12-29,10.333333333333334,-0.32199720941376403,0.6054304696140854
2017-12-30,10.233333333333333,-0.2998914202291937,0.5943193585029742
2017-12-31,10.2,-0.3318857491253983,0.5943193585029742
2018-01-01,10.233333333333333,-0.29892900191139893,0.5943193585029742
2018-01-02,9.033333333333333,-0.29293742863442496,0.5935257077093236
2018-01-03,7.933333333333334,-0.2770906887858148,0.5858985890652557
2018-01-04,6.5,-0.2793678120114732,0.5873576238576239
2018-01-05,6.633333333333334,-0.28176392978940995,0.5887044252044252
2018-01-06,6.4,-0.3085479204286374,0.6035192400192401
2018-01-07,6.166666666666667,-0.2977617644586291,0.5979636844636845
2018-01-08,6.033333333333333,-0.27907539986750746,0.5729636844636846
2018-01-09,5.833333333333333,-0.2581336195255114,0.5451859066859067
2018-01-10,5.8,-0.2547156678054099,0.5443922558922559
2018-01-11,6.0,-0.26559718439115726,0.5485589225589227
2018-01-12,6.233333333333333,-0.29428885722844994,0.5652255892255893
2018-01-13,6.266666666666667,-0.2769161485672343,0.5564954304954306
2018-01-14,6.366666666666666,-0.25279653897288923,0.5431620971620973
2018-01-15,6.2,-0.2735960974288711,0.5550668590668592
2018-01-16,5.633333333333334,-0.27040740231600696,0.5549001924001924
2018-01-17,5.9,-0.28073375254797234,0.5757335257335258
2018-01-18,5.833333333333333,-0.24777392874089177,0.5424001924001924
2018-01-19,5.766666666666667,-0.28793584303651215,0.5646224146224147
2018-01-20,5.933333333333334,-0.32127787864798274,0.5812890812890814
2018-01-21,5.766666666666667,-0.3029768156666951,0.5546224146224147
2018-01-22,5.933333333333334,-0.3117271848181284,0.5746224146224146
2018-01-23,5.8,-0.2869574812709686,0.5621224146224146
2018-01-24,5.866666666666666,-0.26501666648448136,0.5510113035113036
2018-01-25,6.166666666666667,-0.2578485197373514,0.5473075998075998
2018-01-26,6.266666666666667,-0.2591755963909909,0.5481409331409333
2018-01-27,6.3,-0.26352816682256397,0.5489345839345839
2018-01-28,6.5,-0.2698673668291549,0.5517123617123618
2018-01-29,6.433333333333334,-0.3138653148664084,0.573934583934584
2018-01-30,6.466666666666667,-0.3471473286005901,0.6072679172679173
2018-01-31,6.433333333333334,-0.38010407581458955,0.6072679172679173
2018-02-01,6.233333333333333,-0.38259118624392946,0.5906012506012507
2018-02-02,5.566666666666666,-0.40672166163765683,0.6017123617123619
2018-02-03,5.266666666666667,-0.3973719079977421,0.5971669071669072
2018-02-04,4.733333333333333,-0.3855265548423169,0.5921164021164022
2018-02-05,4.7,-0.3857614845628776,0.5921164021164022
2018-02-06,4.666666666666667,-0.4139033040002225,0.6087830687830689
2018-02-07,4.866666666666666,-0.4466534545615552,0.6421164021164022
2018-02-08,4.866666666666666,-0.4466534545615552,0.6421164021164022
2018-02-09,4.733333333333333,-0.42549532260450107,0.631005291005291
2018-02-10,4.733333333333333,-0.4402968461906153,0.6393386243386243
2018-02-11,4.5,-0.40260257323977183,0.6226719576719577
2018-02-12,4.3,-0.365894400225903,0.6036243386243387
2018-02-13,4.166666666666667,-0.3901192875174934,0.616957671957672
2018-02-14,3.933333333333333,-0.36859592568700905,0.5883862433862436
2018-02-15,3.6666666666666665,-0.3458183762612482,0.5592195767195769
2018-02-16,3.6666666666666665,-0.3679829751136442,0.5717195767195768
2018-02-17,3.8333333333333335,-0.3778695057513852,0.5917195767195768
2018-02-18,3.9,-0.3552590341053942,0.5806084656084657
2018-02-19,3.8333333333333335,-0.3720890333933174,0.588941798941799
2018-02-20,3.933333333333333,-0.4046093183109369,0.6222751322751324
2018-02-21,3.8333333333333335,-0.3963463393200642,0.618941798941799
2018-02-22,3.8,-0.4074306286721633,0.6244973544973544
2018-02-23,3.7333333333333334,-0.4290127764823576,0.6356084656084656
2018-02-24,3.1666666666666665,-0.44379925624245686,0.643015873015873
2018-02-25,2.9,-0.43363148516132716,0.6221825396825397
2018-02-26,2.6666666666666665,-0.4086029734214147,0.5936111111111111
2018-02-27,2.8,-0.40205530484517416,0.5894444444444444
2018-02-28,2.7666666666666666,-0.36898116032282513,0.5561111111111111
2018-03-01,3.033333333333333,-0.3405108242564731,0.5412962962962964
2018-03-02,3.066666666666667,-0.30722474945916073,0.5412962962962964
2018-03-03,3.066666666666667,-0.30722474945916073,0.5412962962962964
2018-03-04,2.933333333333333,-0.25834950367609655,0.5135185185185186
2018-03-05,2.8666666666666667,-0.2592353121439616,0.4968518518518519
2018-03-06,2.6666666666666665,-0.24963180085023245,0.4746296296296297
2018-03-07,2.6333333333333333,-0.2164757416645686,0.44129629629629635
2018-03-08,2.6,-0.18824246585369112,0.407962962962963
2018-03-09,2.433333333333333,-0.18846026023228965,0.407962962962963
2018-03-10,2.433333333333333,-0.18846026023228965,0.407962962962963
2018-03-11,2.533333333333333,-0.2094235990444819,0.41796296296296304
2018-03-12,2.2666666666666666,-0.18626631364226343,0.38879629629629636
2018-03-13,2.466666666666667,-0.20578767200311027,0.3971296296296297
2018-03-14,2.533333333333333,-0.23184914661778347,0.4082407407407408
2018-03-15,2.5,-0.19852599773142074,0.37490740740740747
2018-03-16,2.6333333333333333,-0.21183220320277746,0.39990740740740743
2018-03-17,2.7333333333333334,-0.22287825650639004,0.42212962962962963
2018-03-18,2.533333333333333,-0.21791864714688725,0.4221296296296297
2018-03-19,2.3666666666666667,-0.20803211650914613,0.40212962962962967
2018-03-20,2.2666666666666666,-0.1979472589658366,0.3799074074074074
2018-03-21,2.1333333333333333,-0.18108052732215985,0.3549074074074074
2018-03-22,2.2,-0.1817539164920648,0.3549074074074074
2018-03-23,2.2666666666666666,-0.18541960462927817,0.3549074074074074
2018-03-24,2.5,-0.19445628230770431,0.35935185185185187
2018-03-25,2.466666666666667,-0.16178226773937546,0.32601851851851854
2018-03-26,2.433333333333333,-0.1284769525627295,0.2926851851851852
2018-03-27,2.466666666666667,-0.16179290319482487,0.32601851851851854
2018-03-28,2.5,-0.12905715013543764,0.32601851851851854
2018-03-29,1.9666666666666666,-0.11939119900266329,0.3051851851851852
2018-03-30,1.9666666666666666,-0.11939119900266329,0.3051851851851852
2018-03-31,1.6666666666666667,-0.11457952133483357,0.28666666666666674
2018-04-01,1.6333333333333333,-0.14786559613214598,0.28666666666666674
2018-04-02,1.7,-0.14761499734388459,0.3033333333333334
2018-04-03,1.6666666666666667,-0.20550956896609732,0.3366666666666667
2018-04-04,1.7,-0.17224999439385202,0.3366666666666667
2018-04-05,1.7333333333333334,-0.2055323637690809,0.37000000000000005
2018-04-06,1.7333333333333334,-0.2055323637690809,0.37000000000000005
2018-04-07,1.7333333333333334,-0.2055323637690809,0.37000000000000005
2018-04-08,1.9666666666666666,-0.19505242751704321,0.3658333333333334
2018-04-09,1.9666666666666666,-0.19505242751704321,0.3658333333333334
2018-04-10,1.9666666666666666,-0.19396958318021562,0.3658333333333334
2018-04-11,1.9666666666666666,-0.19396958318021562,0.3658333333333334
2018-04-12,1.7,-0.179318770683474,0.3408333333333334
2018-04-13,1.6333333333333333,-0.21843273598286841,0.36305555555555563
2018-04-14,1.6666666666666667,-0.2517430976861053,0.39638888888888896
2018-04-15,1.5333333333333334,-0.2384368922147486,0.371388888888889
2018-04-16,1.4333333333333333,-0.22739083891113598,0.34916666666666674
2018-04-17,1.3666666666666667,-0.19985949918627738,0.31583333333333335
2018-04-18,1.4333333333333333,-0.21952370330691337,0.34916666666666674
2018-04-19,1.4333333333333333,-0.21952370330691337,0.34916666666666674
2018-04-20,1.4333333333333333,-0.21952370330691337,0.34916666666666674
2018-04-21,1.3,-0.21371557399630545,0.34916666666666674
2018-04-22,1.2333333333333334,-0.17886782720685004,0.3325000000000001
2018-04-23,0.9333333333333333,-0.19149658953150114,0.3391666666666667
2018-04-24,1.0333333333333334,-0.22281777403420872,0.3725000000000001
2018-04-25,1.4333333333333333,-0.2514038151337041,0.40583333333333343
2018-04-26,1.4333333333333333,-0.1847955332034164,0.3725000000000001
2018-04-27,1.5333333333333334,-0.25055639553401204,0.40583333333333343
2018-04-28,1.6333333333333333,-0.28384739632407824,0.43916666666666676
2018-04-29,1.6666666666666667,-0.3171679941316446,0.4725000000000001
2018-04-30,1.6666666666666667,-0.3171679941316446,0.4725000000000001
2018-05-01,1.7,-0.35040845746795335,0.5058333333333335
2018-05-02,1.6333333333333333,-0.3506590562562148,0.48916666666666675
2018-05-03,1.6,-0.3177018480996291,0.4558333333333334
2018-05-04,1.5666666666666667,-0.35096142267187436,0.4558333333333334
2018-05-05,1.5333333333333334,-0.3176790532966455,0.4225000000000001
2018-05-06,1.5333333333333334,-0.3176790532966455,0.4225000000000001
2018-05-07,1.5666666666666667,-0.3509401954710484,0.4558333333333334
2018-05-08,1.3333333333333333,-0.30064949095249177,0.42666666666666675
2018-05-09,1.4,-0.33373297452926637,0.4600000000000001
2018-05-10,1.4,-0.34710019747416176,0.46666666666666673
2018-05-11,1.4,-0.34710019747416176,0.46666666666666673
2018-05-12,1.4,-0.34710019747416176,0.46666666666666673
2018-05-13,1.3666666666666667,-0.31381234447161355,0.4333333333333334
2018-05-14,1.5,-0.3134657879670461,0.4333333333333334
2018-05-15,1.5666666666666667,-0.3417561153570811,0.46666666666666673
2018-05-16,1.5666666666666667,-0.3417561153570811,0.46666666666666673
2018-05-17,1.7,-0.3583946337302526,0.49166666666666675
2018-05-18,1.6333333333333333,-0.3387304296096166,0.45833333333333337
2018-05-19,1.6333333333333333,-0.3387304296096166,0.45833333333333337
2018-05-20,1.6333333333333333,-0.3387304296096166,0.45833333333333337
2018-05-21,1.6,-0.3113448848327001,0.42500000000000004
2018-05-22,1.5333333333333334,-0.3420395533243815,0.42500000000000004
2018-05-23,1.5,-0.30915545026461283,0.3916666666666667
2018-05-24,1.6,-0.29087459411886,0.3805555555555556
2018-05-25,1.6333333333333333,-0.28026452297583604,0.3728632478632479
2018-05-26,1.6,-0.3135568542740284,0.3728632478632479
2018-05-27,1.7666666666666666,-0.313581338371986,0.3728632478632479
2018-05-28,1.7333333333333334,-0.3119249663546554,0.3728632478632479
2018-05-29,1.7666666666666666,-0.2791750005677215,0.35619658119658126
2018-05-30,1.8,-0.3124785136972737,0.3895299145299146
2018-05-31,2.1333333333333333,-0.2983011707188829,0.38346930846930855
2018-06-01,2.2,-0.3315497810167217,0.41680264180264187
2018-06-02,2.2,-0.3315497810167217,0.41680264180264187
2018-06-03,2.2,-0.3315497810167217,0.41680264180264187
2018-06-04,2.5,-0.3513206873856131,0.4427285677285678
2018-06-05,2.6333333333333333,-0.38415144478501323,0.4760619010619011
2018-06-06,2.6666666666666665,-0.38387876148245176,0.4760619010619011
2018-06-07,2.6333333333333333,-0.41168145731311484,0.4760619010619011
2018-06-08,2.566666666666667,-0.37859797373634024,0.4427285677285678
2018-06-09,2.5,-0.3590718598023531,0.43161745661745665
2018-06-10,2.533333333333333,-0.3264856130734561,0.43161745661745665
2018-06-11,2.7,-0.35956628350967945,0.46495078995079003
2018-06-12,3.0,-0.38626463728590477,0.4945804195804196
2018-06-13,3.466666666666667,-0.3392507821381247,0.4700190160716477
2018-06-14,3.8333333333333335,-0.32889587260807196,0.46232670837934003
2018-06-15,3.8666666666666667,-0.3619355497511689,0.49566004171267336
2018-06-16,3.8666666666666667,-0.3644323952746852,0.49566004171267336
2018-06-17,3.933333333333333,-0.3977221337708298,0.5289933750460067
2018-06-18,4.066666666666666,-0.43101637539788723,0.56232670837934
2018-06-19,4.366666666666666,-0.45080003936833996,0.588252634305266
2018-06-20,4.7,-0.4710481319799707,0.6149193009719326
2018-06-21,4.766666666666667,-0.4718301190907444,0.6315859676385993
2018-06-22,4.966666666666667,-0.4832280709320988,0.6538081898608216
2018-06-23,4.866666666666666,-0.503504681319795,0.6649193009719326
2018-06-24,4.433333333333334,-0.4855287113633236,0.6392782753309071
2018-06-25,4.433333333333334,-0.4855287113633236,0.6392782753309071
2018-06-26,4.166666666666667,-0.48537486581469386,0.6392782753309071
2018-06-27,4.1,-0.45374023704195826,0.6059449419975738
2018-06-28,4.033333333333333,-0.4531696050213258,0.589278275330907
2018-06-29,4.0,-0.41986609189177365,0.5559449419975737
2018-06-30,3.933333333333333,-0.41148590097905174,0.5508944369470685
2018-07-01,4.133333333333334,-0.40080654968898466,0.5467277702804019
2018-07-02,4.333333333333333,-0.43366311308490874,0.5800611036137352
2018-07-03,4.733333333333333,-0.42874043153472385,0.5939499925026241
2018-07-04,4.466666666666667,-0.3778143482083841,0.5680240665766981
2018-07-05,4.5,-0.36458511945354577,0.5613573999100315
2018-07-06,4.466666666666667,-0.362231628067768,0.5613573999100315
2018-07-07,4.633333333333334,-0.3704100787316525,0.5813573999100315
2018-07-08,4.7,-0.3706921447987123,0.5980240665766983
2018-07-09,4.633333333333334,-0.3902630722861916,0.6091351776878093
2018-07-10,4.766666666666667,-0.4282604253631264,0.6291351776878092
2018-07-11,4.666666666666667,-0.42794726037397285,0.6291351776878092
2018-07-12,4.466666666666667,-0.4342901102820245,0.6328388813915129
2018-07-13,3.8666666666666667,-0.4696474975152233,0.6574002849002849
2018-07-14,3.6333333333333333,-0.4732747440316059,0.6595370370370371
2018-07-15,3.6666666666666665,-0.4404227172114231,0.6428703703703705
2018-07-16,3.6,-0.42130681025761146,0.6345370370370371
2018-07-17,3.8666666666666667,-0.396201071816462,0.6212037037037038
2018-07-18,4.166666666666667,-0.380597748268194,0.6135113960113961
2018-07-19,3.933333333333333,-0.38677798577778016,0.6209188034188035
2018-07-20,4.166666666666667,-0.3636496106706134,0.6079776269482153
2018-07-21,5.2,-0.37346231382732553,0.6135331825037708
2018-07-22,6.933333333333334,-0.36210626901830195,0.6085523395918934
2018-07-23,7.5,-0.3417886122562318,0.5985523395918934
2018-07-24,7.8,-0.36690558946221474,0.6281819692215229
2018-07-25,7.866666666666666,-0.4001901006310125,0.6615153025548562
2018-07-26,8.0,-0.38916809713929296,0.6548486358881896
2018-07-27,8.066666666666666,-0.38936008270670375,0.6715153025548564
2018-07-28,8.066666666666666,-0.38936008270670375,0.6715153025548564
2018-07-29,8.1,-0.4130844638356507,0.7048486358881897
2018-07-30,8.166666666666666,-0.41807547612552,0.7068688379083917
2018-07-31,7.9,-0.39550621711774814,0.677702171241725
2018-08-01,7.866666666666666,-0.36952323473391413,0.6643688379083917
2018-08-02,7.5,-0.3412890266070513,0.6504799490195029
2018-08-03,7.866666666666666,-0.39409396804270624,0.6782577267972806
2018-08-04,7.766666666666667,-0.4077667720804362,0.6849243934639472
2018-08-05,7.866666666666666,-0.3775062419662623,0.6682577267972806
2018-08-06,8.1,-0.3850229602081658,0.6732577267972807
2018-08-07,8.1,-0.4172319741073332,0.6899243934639473
2018-08-08,8.066666666666666,-0.3839583566807788,0.656591060130614
2018-08-09,7.9,-0.3785472503327411,0.636591060130614
2018-08-10,7.833333333333333,-0.3457797448856713,0.6032577267972806
2018-08-11,7.733333333333333,-0.31273854120139427,0.5699243934639473
2018-08-12,7.766666666666667,-0.32453836742603925,0.5699243934639473
2018-08-13,7.633333333333334,-0.33602761106587925,0.5754799490195028
2018-08-14,7.566666666666666,-0.3358399607429651,0.5588132823528362
2018-08-15,7.7,-0.35845511963199395,0.5699243934639473
2018-08-16,7.5,-0.3834976235055011,0.5832577267972805
2018-08-17,7.1,-0.39910499321573867,0.5909500344895882
2018-08-18,7.066666666666666,-0.4064088698938876,0.5909500344895882
2018-08-19,6.5,-0.40928915238942365,0.5772245442935098
2018-08-20,5.433333333333334,-0.43172415548703486,0.5883356554046208
2018-08-21,3.8,-0.4573092204412627,0.6007239057239057
2018-08-22,3.2666666666666666,-0.46165585369674444,0.6023905723905724
2018-08-23,3.0,-0.4698617353011863,0.6060942760942761
2018-08-24,3.0,-0.43685772855775523,0.5894276094276094
2018-08-25,3.2,-0.4362812573590664,0.59003367003367
2018-08-26,3.2,-0.468884360281506,0.6067003367003367
2018-08-27,3.6,-0.4909769162415254,0.6344781144781144
2018-08-28,3.566666666666667,-0.46725253511257847,0.6011447811447811
2018-08-29,3.2333333333333334,-0.4848421773555303,0.6102356902356902
2018-08-30,3.2333333333333334,-0.4848421773555303,0.6102356902356902
2018-08-31,3.066666666666667,-0.47796859634344024,0.5902356902356903
2018-09-01,3.033333333333333,-0.511125486020488,0.5902356902356903
2018-09-02,2.6666666666666665,-0.5227474495015964,0.5957912457912458
2018-09-03,2.6,-0.48947311681930467,0.5624579124579124
2018-09-04,2.5,-0.45993795536383236,0.5457912457912458
2018-09-05,2.6666666666666665,-0.44674409946655846,0.5384383046147753
2018-09-06,2.966666666666667,-0.4365483489266054,0.5323776985541692
2018-09-07,3.1666666666666665,-0.45856689843512405,0.560155476331947
2018-09-08,3.2333333333333334,-0.4588514877654794,0.5768221429986137
2018-09-09,3.2333333333333334,-0.4588514877654794,0.5768221429986137
2018-09-10,3.2333333333333334,-0.4588514877654794,0.5768221429986137
2018-09-11,3.2,-0.39370785090304244,0.5434888096652803
2018-09-12,3.3,-0.3647625598607146,0.530155476331947
2018-09-13,3.466666666666667,-0.37141529731926154,0.550155476331947
2018-09-14,3.3,-0.3818253435655782,0.5557110318875026
2018-09-15,3.1666666666666665,-0.3485988396370758,0.5223776985541692
2018-09-16,3.1666666666666665,-0.3485389171008616,0.5223776985541692
2018-09-17,3.1333333333333333,-0.3152711389426737,0.48904436522083583
2018-09-18,3.2,-0.3202563412948797,0.5057110318875025
2018-09-19,3.3,-0.27105382958693797,0.4807110318875025
2018-09-20,3.033333333333333,-0.27029504788892295,0.4844147355912062
2018-09-21,3.033333333333333,-0.2689664558865311,0.4844147355912062
2018-09-22,3.033333333333333,-0.26896325511710667,0.4844147355912062
2018-09-23,2.966666666666667,-0.26868275069173997,0.4677480689245395
2018-09-24,2.6,-0.24738547756161208,0.44047534165181224
2018-09-25,2.533333333333333,-0.21459038907176173,0.4071420083184789
2018-09-26,2.1333333333333333,-0.1924978331117423,0.3793642305407012
2018-09-27,2.1333333333333333,-0.1924978331117423,0.3793642305407012
2018-09-28,2.1,-0.15923424913372514,0.34603089720736785
2018-09-29,2.1,-0.15923424913372514,0.34603089720736785
2018-09-30,2.566666666666667,-0.19161154411690778,0.3793642305407012
2018-10-01,3.3,-0.21813563948962797,0.4096672608437315
2018-10-02,3.3666666666666667,-0.21791349231627627,0.4096672608437315
2018-10-03,3.433333333333333,-0.25078104117936934,0.44300059417706483
2018-10-04,3.433333333333333,-0.2576435544036532,0.44300059417706483
2018-10-05,2.8666666666666667,-0.2551422413951391,0.42535353535353543
2018-10-06,2.5,-0.23284691196886492,0.39808080808080815
